::1 - - [06/Apr/2020:00:48:15 +0000] "GET /api/events HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:49:00 +0000] "GET /favicon.ico HTTP/1.1" - -
::1 - - [06/Apr/2020:00:50:49 +0000] "GET /api/events HTTP/1.1" 200 5148
::1 - - [06/Apr/2020:00:50:50 +0000] "GET /api/events HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:51:00 +0000] "GET /favicon.ico HTTP/1.1" - -
::1 - - [06/Apr/2020:00:51:14 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:51:30 +0000] "GET /api/events HTTP/1.1" 200 5366
::1 - - [06/Apr/2020:00:51:31 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:51:43 +0000] "GET /favicon.ico HTTP/1.1" - -
::1 - - [06/Apr/2020:00:51:53 +0000] "GET /api/events HTTP/1.1" 200 5584
::1 - - [06/Apr/2020:00:51:54 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:52:14 +0000] "GET /api/events HTTP/1.1" 200 5802
::1 - - [06/Apr/2020:00:52:15 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:52:35 +0000] "GET /api/events HTTP/1.1" 200 6020
::1 - - [06/Apr/2020:00:52:36 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:52:44 +0000] "GET /api/events HTTP/1.1" 200 6238
::1 - - [06/Apr/2020:00:52:44 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:52:53 +0000] "GET /api/events HTTP/1.1" 200 6456
::1 - - [06/Apr/2020:00:52:54 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:53:14 +0000] "GET /api/events HTTP/1.1" 200 6674
::1 - - [06/Apr/2020:00:53:15 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:54:34 +0000] "GET /api/events HTTP/1.1" 200 6892
::1 - - [06/Apr/2020:00:54:35 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:54:43 +0000] "GET /api/events HTTP/1.1" 200 7110
::1 - - [06/Apr/2020:00:54:43 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:56:58 +0000] "GET /api/events HTTP/1.1" 200 7546
::1 - - [06/Apr/2020:00:56:59 +0000] "GET /api/chatlog HTTP/1.1" 200 418
::1 - - [06/Apr/2020:00:57:48 +0000] "GET /api/events HTTP/1.1" 200 7982
::1 - - [06/Apr/2020:00:57:49 +0000] "GET /api/chatlog HTTP/1.1" 304 -
::1 - - [06/Apr/2020:00:58:38 +0000] "GET /api/events HTTP/1.1" 200 8200
::1 - - [06/Apr/2020:00:58:38 +0000] "GET /api/chatlog HTTP/1.1" 304 -
